15:45:00,69235,498.42,996.84,
15:46:00,70142,505.48,1010.96,
15:47:00,70142,505.48,1010.96,
15:48:00,70142,505.48,1010.96,
15:49:00,70142,505.48,1010.96,
15:50:00,70142,505.48,1010.96,
15:51:00,71049,512.54,1025.08,
15:52:00,71049,512.54,1025.08,
15:53:00,71049,512.54,1025.08,
15:54:00,71049,512.54,1025.08,
15:55:00,71049,512.54,1025.08,
15:56:00,71956,519.6,1039.2,
15:57:00,71956,519.6,1039.2,
15:58:00,71956,519.6,1039.2,
15:59:00,71956,519.6,1039.2,
16:00:00,71956,519.6,1039.2,
16:01:00,72863,526.66,1053.32,
16:02:00,72863,526.66,1053.32,
16:03:00,72863,526.66,1053.32,
16:04:00,72863,526.66,1053.32,
16:05:00,72863,526.66,1053.32,
16:06:00,73770,533.72,1067.44,
16:07:00,73770,533.72,1067.44,
16:08:00,73770,533.72,1067.44,
16:09:00,73770,533.72,1067.44,
16:10:00,73770,533.72,1067.44,
16:11:00,74677,540.78,1081.56,
16:12:00,74677,540.78,1081.56,
16:13:00,74677,540.78,1081.56,
16:14:00,74677,540.78,1081.56,
16:15:00,74677,540.78,1081.56,
16:16:00,75584,547.84,1095.68,
16:17:00,75584,547.84,1095.68,
16:18:00,75584,547.84,1095.68,
16:19:00,75584,547.84,1095.68,
16:20:00,75584,547.84,1095.68,
16:21:00,76491,554.9,1109.8,
